,RANK_10,RANK_19,SES_10,SES_19,SES_ASC,SES_PR_10,SES_PR_19,SES_PR_ASC
count,858.0,848.0,858.0,848.0,824.0,858.0,848.0,824.0
mean,429.5,424.5,-0.4672017243473322,0.47271117864388,0.8869517795197622,50.05827505827507,50.05896226415098,-0.49656162211117333
std,247.82756101773668,244.94080917642123,1.2219460636538917,1.6954366706843103,0.6284132560452388,28.88433112094835,28.88452938401193,9.713318177585755
min,1.0,1.0,-2.965222848424212,-2.840750811091939,-0.5797236955480831,0.1165501165501165,0.1179245283018868,-32.7000043981176
25%,215.25,212.75,-1.3732677127873405,-0.8057322498639696,0.4414944945809407,25.087412587412587,25.088443396226417,-6.476846659629679
50%,429.5,424.5,-0.6358885298053889,0.183269751955455,0.7687285063088523,50.05827505827506,50.05896226415095,-1.0172021374851565
75%,643.75,636.25,0.21295265882113376,1.4660249923439719,1.2525020245025174,75.02913752913753,75.02948113207547,4.29579265074548
max,858.0,848.0,3.924622180228952,6.794770182426794,3.39532289210034,100.0,100.0,36.49283106830276
