"GEO_ID","B25077_001E","B25077_001M","NAME"
"id","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","Geographic Area Name"
"1400000US25017352800","472700","53490","Census Tract 3528, Middlesex County, Massachusetts"
"1400000US25017352900","665400","84334","Census Tract 3529, Middlesex County, Massachusetts"
"1400000US25017353000","399400","66876","Census Tract 3530, Middlesex County, Massachusetts"
"1400000US25017353101","370700","60919","Census Tract 3531.01, Middlesex County, Massachusetts"
"1400000US25017353102","-","**","Census Tract 3531.02, Middlesex County, Massachusetts"
"1400000US25017353200","505700","69866","Census Tract 3532, Middlesex County, Massachusetts"
"1400000US25017353300","554800","54193","Census Tract 3533, Middlesex County, Massachusetts"
"1400000US25017353400","469400","51122","Census Tract 3534, Middlesex County, Massachusetts"
"1400000US25017353500","537700","79423","Census Tract 3535, Middlesex County, Massachusetts"
"1400000US25017353600","847600","74751","Census Tract 3536, Middlesex County, Massachusetts"
"1400000US25017353700","578000","102741","Census Tract 3537, Middlesex County, Massachusetts"
"1400000US25017353800","466300","56338","Census Tract 3538, Middlesex County, Massachusetts"
"1400000US25017353900","581500","124591","Census Tract 3539, Middlesex County, Massachusetts"
"1400000US25017354000","609800","190080","Census Tract 3540, Middlesex County, Massachusetts"
"1400000US25017354100","1,000,000+","***","Census Tract 3541, Middlesex County, Massachusetts"
"1400000US25017354200","1,000,000+","***","Census Tract 3542, Middlesex County, Massachusetts"
"1400000US25017354300","490700","47077","Census Tract 3543, Middlesex County, Massachusetts"
"1400000US25017354400","625000","77844","Census Tract 3544, Middlesex County, Massachusetts"
"1400000US25017354500","780000","409469","Census Tract 3545, Middlesex County, Massachusetts"
"1400000US25017354600","603000","63624","Census Tract 3546, Middlesex County, Massachusetts"
"1400000US25017354700","637500","55723","Census Tract 3547, Middlesex County, Massachusetts"
"1400000US25017354800","530900","70337","Census Tract 3548, Middlesex County, Massachusetts"
"1400000US25017354900","450500","86615","Census Tract 3549, Middlesex County, Massachusetts"
"1400000US25017355000","542300","87784","Census Tract 3550, Middlesex County, Massachusetts"
"1400000US25017356100","511500","66350","Census Tract 3561, Middlesex County, Massachusetts"
"1400000US25017356300","441400","40475","Census Tract 3563, Middlesex County, Massachusetts"
"1400000US25017356400","543000","31422","Census Tract 3564, Middlesex County, Massachusetts"
"1400000US25017356500","459400","11346","Census Tract 3565, Middlesex County, Massachusetts"
"1400000US25017356601","482600","33332","Census Tract 3566.01, Middlesex County, Massachusetts"
"1400000US25017356602","477700","20793","Census Tract 3566.02, Middlesex County, Massachusetts"
"1400000US25017356701","520900","51989","Census Tract 3567.01, Middlesex County, Massachusetts"
"1400000US25017356702","544400","34222","Census Tract 3567.02, Middlesex County, Massachusetts"
"1400000US25017357100","657100","21860","Census Tract 3571, Middlesex County, Massachusetts"
"1400000US25017357200","685000","27678","Census Tract 3572, Middlesex County, Massachusetts"
"1400000US25017357300","561300","41674","Census Tract 3573, Middlesex County, Massachusetts"
"1400000US25017357400","701500","45823","Census Tract 3574, Middlesex County, Massachusetts"
"1400000US25017357500","607600","35924","Census Tract 3575, Middlesex County, Massachusetts"
"1400000US25017357600","444700","80952","Census Tract 3576, Middlesex County, Massachusetts"
"1400000US25017357700","531300","49557","Census Tract 3577, Middlesex County, Massachusetts"
"1400000US25017357800","740000","57185","Census Tract 3578, Middlesex County, Massachusetts"
"1400000US25017358100","661000","27259","Census Tract 3581, Middlesex County, Massachusetts"
"1400000US25017358300","659600","30287","Census Tract 3583, Middlesex County, Massachusetts"
"1400000US25017358400","716400","50631","Census Tract 3584, Middlesex County, Massachusetts"
"1400000US25017358500","736300","50647","Census Tract 3585, Middlesex County, Massachusetts"
"1400000US25017358600","654300","33649","Census Tract 3586, Middlesex County, Massachusetts"
"1400000US25017358700","687800","33536","Census Tract 3587, Middlesex County, Massachusetts"
"1400000US25017359100","537400","44035","Census Tract 3591, Middlesex County, Massachusetts"
"1400000US25017359300","533000","41261","Census Tract 3593, Middlesex County, Massachusetts"
"1400000US25017360100","-","**","Census Tract 3601, Middlesex County, Massachusetts"
"1400000US25017360200","871600","79538","Census Tract 3602, Middlesex County, Massachusetts"
"1400000US25017361100","671600","40826","Census Tract 3611, Middlesex County, Massachusetts"
"1400000US25017361200","634200","43422","Census Tract 3612, Middlesex County, Massachusetts"
"1400000US25017361300","875400","41873","Census Tract 3613, Middlesex County, Massachusetts"
"1400000US25017362100","812300","48997","Census Tract 3621, Middlesex County, Massachusetts"
"1400000US25017363102","457300","48891","Census Tract 3631.02, Middlesex County, Massachusetts"
"1400000US25017363103","555900","47570","Census Tract 3631.03, Middlesex County, Massachusetts"
"1400000US25017363104","498800","26851","Census Tract 3631.04, Middlesex County, Massachusetts"
"1400000US25017363201","480100","31044","Census Tract 3632.01, Middlesex County, Massachusetts"
"1400000US25017363202","470400","21785","Census Tract 3632.02, Middlesex County, Massachusetts"
"1400000US25017364101","336600","11858","Census Tract 3641.01, Middlesex County, Massachusetts"
"1400000US25017364102","347000","10381","Census Tract 3641.02, Middlesex County, Massachusetts"
"1400000US25017365100","686600","33108","Census Tract 3651, Middlesex County, Massachusetts"
"1400000US25017365201","599100","22579","Census Tract 3652.01, Middlesex County, Massachusetts"
"1400000US25017365202","633300","25753","Census Tract 3652.02, Middlesex County, Massachusetts"
"1400000US25017366100","483500","21635","Census Tract 3661, Middlesex County, Massachusetts"
"1400000US25017366201","853700","77827","Census Tract 3662.01, Middlesex County, Massachusetts"
"1400000US25017366202","669200","30932","Census Tract 3662.02, Middlesex County, Massachusetts"
"1400000US25017367100","963300","57613","Census Tract 3671, Middlesex County, Massachusetts"
"1400000US25017367200","1,000,000+","***","Census Tract 3672, Middlesex County, Massachusetts"
"1400000US25017368101","419600","30240","Census Tract 3681.01, Middlesex County, Massachusetts"
"1400000US25017368102","398300","22034","Census Tract 3681.02, Middlesex County, Massachusetts"
"1400000US25017368200","441000","18799","Census Tract 3682, Middlesex County, Massachusetts"
"1400000US25017368300","402600","93937","Census Tract 3683, Middlesex County, Massachusetts"
"1400000US25017368400","406900","26559","Census Tract 3684, Middlesex County, Massachusetts"
"1400000US25017368500","331500","59308","Census Tract 3685, Middlesex County, Massachusetts"
"1400000US25017368600","462400","42618","Census Tract 3686, Middlesex County, Massachusetts"
"1400000US25017368700","367100","25232","Census Tract 3687, Middlesex County, Massachusetts"
"1400000US25017368800","379600","27696","Census Tract 3688, Middlesex County, Massachusetts"
"1400000US25017368901","453400","19230","Census Tract 3689.01, Middlesex County, Massachusetts"
"1400000US25017368902","475000","77305","Census Tract 3689.02, Middlesex County, Massachusetts"
"1400000US25017369000","389400","40139","Census Tract 3690, Middlesex County, Massachusetts"
"1400000US25017369100","445100","14023","Census Tract 3691, Middlesex County, Massachusetts"
"1400000US25017370101","388900","19325","Census Tract 3701.01, Middlesex County, Massachusetts"
"1400000US25017370102","426600","19834","Census Tract 3701.02, Middlesex County, Massachusetts"
"1400000US25017370201","551000","50033","Census Tract 3702.01, Middlesex County, Massachusetts"
"1400000US25017370202","483800","31888","Census Tract 3702.02, Middlesex County, Massachusetts"
"1400000US25017370300","408200","39842","Census Tract 3703, Middlesex County, Massachusetts"
"1400000US25017370400","399800","49238","Census Tract 3704, Middlesex County, Massachusetts"
"1400000US25017373100","630600","68124","Census Tract 3731, Middlesex County, Massachusetts"
"1400000US25017373200","467800","45141","Census Tract 3732, Middlesex County, Massachusetts"
"1400000US25017373300","561900","74693","Census Tract 3733, Middlesex County, Massachusetts"
"1400000US25017373400","620200","80849","Census Tract 3734, Middlesex County, Massachusetts"
"1400000US25017373500","941900","43954","Census Tract 3735, Middlesex County, Massachusetts"
"1400000US25017373600","1,000,000+","***","Census Tract 3736, Middlesex County, Massachusetts"
"1400000US25017373700","888500","32577","Census Tract 3737, Middlesex County, Massachusetts"
"1400000US25017373800","678600","56188","Census Tract 3738, Middlesex County, Massachusetts"
"1400000US25017373900","782200","64985","Census Tract 3739, Middlesex County, Massachusetts"
"1400000US25017374000","652100","28535","Census Tract 3740, Middlesex County, Massachusetts"
"1400000US25017374100","532000","59506","Census Tract 3741, Middlesex County, Massachusetts"
"1400000US25017374200","698800","33354","Census Tract 3742, Middlesex County, Massachusetts"
"1400000US25017374300","875700","58453","Census Tract 3743, Middlesex County, Massachusetts"
"1400000US25017374400","1,000,000+","***","Census Tract 3744, Middlesex County, Massachusetts"
"1400000US25017374500","608300","32195","Census Tract 3745, Middlesex County, Massachusetts"
"1400000US25017374600","522200","41112","Census Tract 3746, Middlesex County, Massachusetts"
"1400000US25017374700","617400","18438","Census Tract 3747, Middlesex County, Massachusetts"
"1400000US25017374800","698500","61250","Census Tract 3748, Middlesex County, Massachusetts"
"1400000US25017382100","425200","30983","Census Tract 3821, Middlesex County, Massachusetts"
"1400000US25017382200","424000","22778","Census Tract 3822, Middlesex County, Massachusetts"
"1400000US25017382300","640400","33621","Census Tract 3823, Middlesex County, Massachusetts"
"1400000US25017382400","446400","20555","Census Tract 3824, Middlesex County, Massachusetts"
"1400000US25017382500","440700","26508","Census Tract 3825, Middlesex County, Massachusetts"
"1400000US25017382601","231500","8985","Census Tract 3826.01, Middlesex County, Massachusetts"
"1400000US25017382602","404800","22705","Census Tract 3826.02, Middlesex County, Massachusetts"
"1400000US25017383101","340700","32092","Census Tract 3831.01, Middlesex County, Massachusetts"
"1400000US25017383102","303300","49563","Census Tract 3831.02, Middlesex County, Massachusetts"
"1400000US25017383200","311000","38222","Census Tract 3832, Middlesex County, Massachusetts"
"1400000US25017383300","342600","28058","Census Tract 3833, Middlesex County, Massachusetts"
"1400000US25017383400","299500","38394","Census Tract 3834, Middlesex County, Massachusetts"
"1400000US25017383501","346800","26755","Census Tract 3835.01, Middlesex County, Massachusetts"
"1400000US25017383502","384500","28605","Census Tract 3835.02, Middlesex County, Massachusetts"
"1400000US25017383600","374700","14429","Census Tract 3836, Middlesex County, Massachusetts"
"1400000US25017383700","356400","9218","Census Tract 3837, Middlesex County, Massachusetts"
"1400000US25017383800","360600","13221","Census Tract 3838, Middlesex County, Massachusetts"
"1400000US25017383901","378900","13728","Census Tract 3839.01, Middlesex County, Massachusetts"
"1400000US25017383902","430600","23849","Census Tract 3839.02, Middlesex County, Massachusetts"
"1400000US25017384001","369400","56152","Census Tract 3840.01, Middlesex County, Massachusetts"
"1400000US25017384002","447800","27460","Census Tract 3840.02, Middlesex County, Massachusetts"
"1400000US25017385100","469000","47802","Census Tract 3851, Middlesex County, Massachusetts"
"1400000US25017385201","369600","17892","Census Tract 3852.01, Middlesex County, Massachusetts"
"1400000US25017385202","339900","12951","Census Tract 3852.02, Middlesex County, Massachusetts"
"1400000US25017386100","762700","55196","Census Tract 3861, Middlesex County, Massachusetts"
"1400000US25017387100","425400","32286","Census Tract 3871, Middlesex County, Massachusetts"
"1400000US25017387201","364400","17795","Census Tract 3872.01, Middlesex County, Massachusetts"
"1400000US25017387202","432500","35396","Census Tract 3872.02, Middlesex County, Massachusetts"
"1400000US25017388100","512700","45470","Census Tract 3881, Middlesex County, Massachusetts"
"1400000US25017388200","312000","38164","Census Tract 3882, Middlesex County, Massachusetts"
"1400000US25017388300","209000","39446","Census Tract 3883, Middlesex County, Massachusetts"
"1400000US25017980000","-","**","Census Tract 9800, Middlesex County, Massachusetts"
"1400000US25021400100","663800","176639","Census Tract 4001, Norfolk County, Massachusetts"
"1400000US25021400200","647500","58957","Census Tract 4002, Norfolk County, Massachusetts"
"1400000US25021400300","868800","128362","Census Tract 4003, Norfolk County, Massachusetts"
"1400000US25021400400","655800","55252","Census Tract 4004, Norfolk County, Massachusetts"
"1400000US25021400500","685200","150759","Census Tract 4005, Norfolk County, Massachusetts"
"1400000US25021400600","703600","113325","Census Tract 4006, Norfolk County, Massachusetts"
"1400000US25021400700","696500","88806","Census Tract 4007, Norfolk County, Massachusetts"
"1400000US25021400800","557800","60547","Census Tract 4008, Norfolk County, Massachusetts"
"1400000US25021400900","425700","72393","Census Tract 4009, Norfolk County, Massachusetts"
"1400000US25021401000","668600","116945","Census Tract 4010, Norfolk County, Massachusetts"
"1400000US25021401100","1,000,000+","***","Census Tract 4011, Norfolk County, Massachusetts"
"1400000US25021401200","717000","59007","Census Tract 4012, Norfolk County, Massachusetts"
"1400000US25021402101","362700","13300","Census Tract 4021.01, Norfolk County, Massachusetts"
"1400000US25021402102","347800","14506","Census Tract 4021.02, Norfolk County, Massachusetts"
"1400000US25021402200","344000","12694","Census Tract 4022, Norfolk County, Massachusetts"
"1400000US25021402300","402200","16292","Census Tract 4023, Norfolk County, Massachusetts"
"1400000US25021402400","398200","19419","Census Tract 4024, Norfolk County, Massachusetts"
"1400000US25021402500","634900","72764","Census Tract 4025, Norfolk County, Massachusetts"
"1400000US25021403100","644000","23748","Census Tract 4031, Norfolk County, Massachusetts"
"1400000US25021403300","709400","40620","Census Tract 4033, Norfolk County, Massachusetts"
"1400000US25021403400","684800","33301","Census Tract 4034, Norfolk County, Massachusetts"
"1400000US25021403500","594400","23053","Census Tract 4035, Norfolk County, Massachusetts"
"1400000US25021404100","822500","56649","Census Tract 4041, Norfolk County, Massachusetts"
"1400000US25021404201","1,000,000+","***","Census Tract 4042.01, Norfolk County, Massachusetts"
"1400000US25021404202","920300","60898","Census Tract 4042.02, Norfolk County, Massachusetts"
"1400000US25021404301","906700","52925","Census Tract 4043.01, Norfolk County, Massachusetts"
"1400000US25021404302","701500","32739","Census Tract 4043.02, Norfolk County, Massachusetts"
"1400000US25021404400","914800","58213","Census Tract 4044, Norfolk County, Massachusetts"
"1400000US25021405100","912000","43045","Census Tract 4051, Norfolk County, Massachusetts"
"1400000US25021406101","607700","35695","Census Tract 4061.01, Norfolk County, Massachusetts"
"1400000US25021406102","578800","31619","Census Tract 4061.02, Norfolk County, Massachusetts"
"1400000US25021407100","358800","14534","Census Tract 4071, Norfolk County, Massachusetts"
"1400000US25021408101","417800","25938","Census Tract 4081.01, Norfolk County, Massachusetts"
"1400000US25021408102","371600","13027","Census Tract 4081.02, Norfolk County, Massachusetts"
"1400000US25021409101","467800","19641","Census Tract 4091.01, Norfolk County, Massachusetts"
"1400000US25021409102","454700","15033","Census Tract 4091.02, Norfolk County, Massachusetts"
"1400000US25021410100","414500","35549","Census Tract 4101, Norfolk County, Massachusetts"
"1400000US25021410300","407600","17360","Census Tract 4103, Norfolk County, Massachusetts"
"1400000US25021410400","383200","20045","Census Tract 4104, Norfolk County, Massachusetts"
"1400000US25021411100","396600","20605","Census Tract 4111, Norfolk County, Massachusetts"
"1400000US25021411200","450300","26855","Census Tract 4112, Norfolk County, Massachusetts"
"1400000US25021411301","513000","54705","Census Tract 4113.01, Norfolk County, Massachusetts"
"1400000US25021411302","379600","18084","Census Tract 4113.02, Norfolk County, Massachusetts"
"1400000US25021412100","651100","29986","Census Tract 4121, Norfolk County, Massachusetts"
"1400000US25021412200","720900","55458","Census Tract 4122, Norfolk County, Massachusetts"
"1400000US25021412300","546500","34555","Census Tract 4123, Norfolk County, Massachusetts"
"1400000US25021413100","376400","13470","Census Tract 4131, Norfolk County, Massachusetts"
"1400000US25021413200","342900","14394","Census Tract 4132, Norfolk County, Massachusetts"
"1400000US25021413300","435900","11294","Census Tract 4133, Norfolk County, Massachusetts"
"1400000US25021413401","419300","29093","Census Tract 4134.01, Norfolk County, Massachusetts"
"1400000US25021413402","370500","17797","Census Tract 4134.02, Norfolk County, Massachusetts"
"1400000US25021413500","467400","51380","Census Tract 4135, Norfolk County, Massachusetts"
"1400000US25021414100","459500","25064","Census Tract 4141, Norfolk County, Massachusetts"
"1400000US25021414200","546700","24977","Census Tract 4142, Norfolk County, Massachusetts"
"1400000US25021414300","407400","26282","Census Tract 4143, Norfolk County, Massachusetts"
"1400000US25021415101","453600","27133","Census Tract 4151.01, Norfolk County, Massachusetts"
"1400000US25021415102","376800","29050","Census Tract 4151.02, Norfolk County, Massachusetts"
"1400000US25021415200","518900","52986","Census Tract 4152, Norfolk County, Massachusetts"
"1400000US25021415300","523700","51122","Census Tract 4153, Norfolk County, Massachusetts"
"1400000US25021416101","557600","61106","Census Tract 4161.01, Norfolk County, Massachusetts"
"1400000US25021416102","609300","100700","Census Tract 4161.02, Norfolk County, Massachusetts"
"1400000US25021416200","442600","28838","Census Tract 4162, Norfolk County, Massachusetts"
"1400000US25021416300","550300","32888","Census Tract 4163, Norfolk County, Massachusetts"
"1400000US25021416400","463000","11603","Census Tract 4164, Norfolk County, Massachusetts"
"1400000US25021417100","399700","23587","Census Tract 4171, Norfolk County, Massachusetts"
"1400000US25021417200","336900","16851","Census Tract 4172, Norfolk County, Massachusetts"
"1400000US25021417300","379200","45835","Census Tract 4173, Norfolk County, Massachusetts"
"1400000US25021417400","479700","51366","Census Tract 4174, Norfolk County, Massachusetts"
"1400000US25021417501","360500","16550","Census Tract 4175.01, Norfolk County, Massachusetts"
"1400000US25021417502","343700","21093","Census Tract 4175.02, Norfolk County, Massachusetts"
"1400000US25021417601","354000","28488","Census Tract 4176.01, Norfolk County, Massachusetts"
"1400000US25021417602","378600","19567","Census Tract 4176.02, Norfolk County, Massachusetts"
"1400000US25021417701","352300","47320","Census Tract 4177.01, Norfolk County, Massachusetts"
"1400000US25021417702","387000","25733","Census Tract 4177.02, Norfolk County, Massachusetts"
"1400000US25021417801","360700","11522","Census Tract 4178.01, Norfolk County, Massachusetts"
"1400000US25021417802","331200","20088","Census Tract 4178.02, Norfolk County, Massachusetts"
"1400000US25021417901","276100","22216","Census Tract 4179.01, Norfolk County, Massachusetts"
"1400000US25021417902","367500","17031","Census Tract 4179.02, Norfolk County, Massachusetts"
"1400000US25021418002","364300","18676","Census Tract 4180.02, Norfolk County, Massachusetts"
"1400000US25021418003","347500","35895","Census Tract 4180.03, Norfolk County, Massachusetts"
"1400000US25021418004","318600","39950","Census Tract 4180.04, Norfolk County, Massachusetts"
"1400000US25021418101","431100","43589","Census Tract 4181.01, Norfolk County, Massachusetts"
"1400000US25021418102","332100","26568","Census Tract 4181.02, Norfolk County, Massachusetts"
"1400000US25021418200","360700","17540","Census Tract 4182, Norfolk County, Massachusetts"
"1400000US25021419100","399600","24947","Census Tract 4191, Norfolk County, Massachusetts"
"1400000US25021419200","373800","11412","Census Tract 4192, Norfolk County, Massachusetts"
"1400000US25021419300","333000","12268","Census Tract 4193, Norfolk County, Massachusetts"
"1400000US25021419400","333500","12830","Census Tract 4194, Norfolk County, Massachusetts"
"1400000US25021419500","435700","20339","Census Tract 4195, Norfolk County, Massachusetts"
"1400000US25021419600","387600","15120","Census Tract 4196, Norfolk County, Massachusetts"
"1400000US25021419700","388800","16560","Census Tract 4197, Norfolk County, Massachusetts"
"1400000US25021419800","365700","12710","Census Tract 4198, Norfolk County, Massachusetts"
"1400000US25021420100","296400","21892","Census Tract 4201, Norfolk County, Massachusetts"
"1400000US25021420201","330900","13313","Census Tract 4202.01, Norfolk County, Massachusetts"
"1400000US25021420202","316800","20323","Census Tract 4202.02, Norfolk County, Massachusetts"
"1400000US25021420301","315300","12022","Census Tract 4203.01, Norfolk County, Massachusetts"
"1400000US25021420302","343200","14275","Census Tract 4203.02, Norfolk County, Massachusetts"
"1400000US25021421100","302800","19216","Census Tract 4211, Norfolk County, Massachusetts"
"1400000US25021421200","313300","20888","Census Tract 4212, Norfolk County, Massachusetts"
"1400000US25021422100","382800","17686","Census Tract 4221, Norfolk County, Massachusetts"
"1400000US25021422200","340200","18103","Census Tract 4222, Norfolk County, Massachusetts"
"1400000US25021422301","364100","16978","Census Tract 4223.01, Norfolk County, Massachusetts"
"1400000US25021422302","289100","24409","Census Tract 4223.02, Norfolk County, Massachusetts"
"1400000US25021422400","349000","15401","Census Tract 4224, Norfolk County, Massachusetts"
"1400000US25021422501","305100","31163","Census Tract 4225.01, Norfolk County, Massachusetts"
"1400000US25021422502","303300","40984","Census Tract 4225.02, Norfolk County, Massachusetts"
"1400000US25021422600","348900","10600","Census Tract 4226, Norfolk County, Massachusetts"
"1400000US25021422700","324200","16582","Census Tract 4227, Norfolk County, Massachusetts"
"1400000US25021422800","357400","30006","Census Tract 4228, Norfolk County, Massachusetts"
"1400000US25021423100","735300","53403","Census Tract 4231, Norfolk County, Massachusetts"
"1400000US25021440100","342100","11222","Census Tract 4401, Norfolk County, Massachusetts"
"1400000US25021441202","548900","51380","Census Tract 4412.02, Norfolk County, Massachusetts"
"1400000US25021441203","369500","28509","Census Tract 4412.03, Norfolk County, Massachusetts"
"1400000US25021441204","420800","35871","Census Tract 4412.04, Norfolk County, Massachusetts"
"1400000US25021442101","367600","18734","Census Tract 4421.01, Norfolk County, Massachusetts"
"1400000US25021442102","350300","16957","Census Tract 4421.02, Norfolk County, Massachusetts"
"1400000US25021442103","422900","24146","Census Tract 4421.03, Norfolk County, Massachusetts"
"1400000US25021442201","500700","36762","Census Tract 4422.01, Norfolk County, Massachusetts"
"1400000US25021442202","384000","21118","Census Tract 4422.02, Norfolk County, Massachusetts"
"1400000US25021443101","303700","15175","Census Tract 4431.01, Norfolk County, Massachusetts"
"1400000US25021443102","314900","18574","Census Tract 4431.02, Norfolk County, Massachusetts"
"1400000US25021456101","355900","11478","Census Tract 4561.01, Norfolk County, Massachusetts"
"1400000US25021456102","339200","13124","Census Tract 4561.02, Norfolk County, Massachusetts"
"1400000US25021456200","360800","18126","Census Tract 4562, Norfolk County, Massachusetts"
"1400000US25021456301","242400","81948","Census Tract 4563.01, Norfolk County, Massachusetts"
"1400000US25021456302","273000","12361","Census Tract 4563.02, Norfolk County, Massachusetts"
"1400000US25021456401","330300","14280","Census Tract 4564.01, Norfolk County, Massachusetts"
"1400000US25021456402","385500","14473","Census Tract 4564.02, Norfolk County, Massachusetts"
"1400000US25021457100","329000","17794","Census Tract 4571, Norfolk County, Massachusetts"
"1400000US25021457200","631700","22738","Census Tract 4572, Norfolk County, Massachusetts"
"1400000US25023500101","432600","42290","Census Tract 5001.01, Plymouth County, Massachusetts"
"1400000US25023500103","340000","28090","Census Tract 5001.03, Plymouth County, Massachusetts"
"1400000US25023500104","347100","26175","Census Tract 5001.04, Plymouth County, Massachusetts"
"1400000US25023501101","704200","60583","Census Tract 5011.01, Plymouth County, Massachusetts"
"1400000US25023501102","605800","42065","Census Tract 5011.02, Plymouth County, Massachusetts"
"1400000US25023501201","677100","28174","Census Tract 5012.01, Plymouth County, Massachusetts"
"1400000US25023501202","610800","27158","Census Tract 5012.02, Plymouth County, Massachusetts"
"1400000US25023502101","327100","18088","Census Tract 5021.01, Plymouth County, Massachusetts"
"1400000US25023502102","305100","23189","Census Tract 5021.02, Plymouth County, Massachusetts"
"1400000US25023502200","301600","18911","Census Tract 5022, Plymouth County, Massachusetts"
"1400000US25023503101","476600","18271","Census Tract 5031.01, Plymouth County, Massachusetts"
"1400000US25023503102","464500","27745","Census Tract 5031.02, Plymouth County, Massachusetts"
"1400000US25023504101","514000","47884","Census Tract 5041.01, Plymouth County, Massachusetts"
"1400000US25023504102","671300","33000","Census Tract 5041.02, Plymouth County, Massachusetts"
"1400000US25023505101","491800","29976","Census Tract 5051.01, Plymouth County, Massachusetts"
"1400000US25023505102","518500","40802","Census Tract 5051.02, Plymouth County, Massachusetts"
"1400000US25023505200","545600","44078","Census Tract 5052, Plymouth County, Massachusetts"
"1400000US25023506101","472800","20370","Census Tract 5061.01, Plymouth County, Massachusetts"
"1400000US25023506102","470600","23017","Census Tract 5061.02, Plymouth County, Massachusetts"
"1400000US25023506202","451800","19063","Census Tract 5062.02, Plymouth County, Massachusetts"
"1400000US25023506203","379800","13193","Census Tract 5062.03, Plymouth County, Massachusetts"
"1400000US25023506204","357800","14719","Census Tract 5062.04, Plymouth County, Massachusetts"
"1400000US25023507101","490000","22854","Census Tract 5071.01, Plymouth County, Massachusetts"
"1400000US25023507103","796500","72573","Census Tract 5071.03, Plymouth County, Massachusetts"
"1400000US25023507104","657800","28478","Census Tract 5071.04, Plymouth County, Massachusetts"
"1400000US25023508101","390400","24686","Census Tract 5081.01, Plymouth County, Massachusetts"
"1400000US25023508102","327800","12127","Census Tract 5081.02, Plymouth County, Massachusetts"
"1400000US25023508200","395000","19502","Census Tract 5082, Plymouth County, Massachusetts"
"1400000US25023509101","444600","26594","Census Tract 5091.01, Plymouth County, Massachusetts"
"1400000US25023509102","383600","21737","Census Tract 5091.02, Plymouth County, Massachusetts"
"1400000US25023510100","247000","12113","Census Tract 5101, Plymouth County, Massachusetts"
"1400000US25023510200","286300","19893","Census Tract 5102, Plymouth County, Massachusetts"
"1400000US25023510300","243400","56004","Census Tract 5103, Plymouth County, Massachusetts"
"1400000US25023510400","296900","33187","Census Tract 5104, Plymouth County, Massachusetts"
"1400000US25023510501","239000","18372","Census Tract 5105.01, Plymouth County, Massachusetts"
"1400000US25023510502","222700","12572","Census Tract 5105.02, Plymouth County, Massachusetts"
"1400000US25023510503","293900","23238","Census Tract 5105.03, Plymouth County, Massachusetts"
"1400000US25023510600","333000","36143","Census Tract 5106, Plymouth County, Massachusetts"
"1400000US25023510700","310100","21217","Census Tract 5107, Plymouth County, Massachusetts"
"1400000US25023510800","322600","28872","Census Tract 5108, Plymouth County, Massachusetts"
"1400000US25023510900","427500","135240","Census Tract 5109, Plymouth County, Massachusetts"
"1400000US25023511000","267000","20178","Census Tract 5110, Plymouth County, Massachusetts"
"1400000US25023511100","250800","10800","Census Tract 5111, Plymouth County, Massachusetts"
"1400000US25023511200","284000","41889","Census Tract 5112, Plymouth County, Massachusetts"
"1400000US25023511301","269500","16427","Census Tract 5113.01, Plymouth County, Massachusetts"
"1400000US25023511302","252800","13705","Census Tract 5113.02, Plymouth County, Massachusetts"
"1400000US25023511400","291300","58110","Census Tract 5114, Plymouth County, Massachusetts"
"1400000US25023511500","276200","28837","Census Tract 5115, Plymouth County, Massachusetts"
"1400000US25023511600","299500","27725","Census Tract 5116, Plymouth County, Massachusetts"
"1400000US25023511701","266900","15238","Census Tract 5117.01, Plymouth County, Massachusetts"
"1400000US25023511702","292800","34826","Census Tract 5117.02, Plymouth County, Massachusetts"
"1400000US25023520100","328100","20186","Census Tract 5201, Plymouth County, Massachusetts"
"1400000US25023520201","333300","29784","Census Tract 5202.01, Plymouth County, Massachusetts"
"1400000US25023520202","371700","15342","Census Tract 5202.02, Plymouth County, Massachusetts"
"1400000US25023521101","311800","19748","Census Tract 5211.01, Plymouth County, Massachusetts"
"1400000US25023521102","336000","15673","Census Tract 5211.02, Plymouth County, Massachusetts"
"1400000US25023521201","315700","25085","Census Tract 5212.01, Plymouth County, Massachusetts"
"1400000US25023521202","323900","19046","Census Tract 5212.02, Plymouth County, Massachusetts"
"1400000US25023522101","343700","12721","Census Tract 5221.01, Plymouth County, Massachusetts"
"1400000US25023522102","388600","19897","Census Tract 5221.02, Plymouth County, Massachusetts"
"1400000US25023523100","361000","24053","Census Tract 5231, Plymouth County, Massachusetts"
"1400000US25023523201","349200","21942","Census Tract 5232.01, Plymouth County, Massachusetts"
"1400000US25023523202","333900","13807","Census Tract 5232.02, Plymouth County, Massachusetts"
"1400000US25023524101","367200","33719","Census Tract 5241.01, Plymouth County, Massachusetts"
"1400000US25023524102","333800","13544","Census Tract 5241.02, Plymouth County, Massachusetts"
"1400000US25023525101","353400","20817","Census Tract 5251.01, Plymouth County, Massachusetts"
"1400000US25023525104","387800","18086","Census Tract 5251.04, Plymouth County, Massachusetts"
"1400000US25023525203","345300","13565","Census Tract 5252.03, Plymouth County, Massachusetts"
"1400000US25023525204","391800","22327","Census Tract 5252.04, Plymouth County, Massachusetts"
"1400000US25023525300","-","**","Census Tract 5253, Plymouth County, Massachusetts"
"1400000US25023526100","325500","16886","Census Tract 5261, Plymouth County, Massachusetts"
"1400000US25023530100","316100","16859","Census Tract 5301, Plymouth County, Massachusetts"
