"GEO_ID","B23020_001E","B23020_001M","B23020_002E","B23020_002M","B23020_003E","B23020_003M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Geographic Area Name"
"1400000US25009201100","36.6","2.0","38.7","2.6","34.5","2.5","Census Tract 2011, Essex County, Massachusetts"
"1400000US25009202101","40.5","2.3","45.2","2.9","36.4","3.7","Census Tract 2021.01, Essex County, Massachusetts"
"1400000US25009202102","36.7","1.5","40.8","1.7","33.2","1.9","Census Tract 2021.02, Essex County, Massachusetts"
"1400000US25009202200","39.1","1.8","46.6","2.5","32.3","2.3","Census Tract 2022, Essex County, Massachusetts"
"1400000US25009203100","39.6","1.4","44.9","2.0","33.4","2.0","Census Tract 2031, Essex County, Massachusetts"
"1400000US25009203200","38.2","1.7","43.5","2.2","32.8","2.1","Census Tract 2032, Essex County, Massachusetts"
"1400000US25009203301","39.0","1.6","46.4","2.0","32.4","2.1","Census Tract 2033.01, Essex County, Massachusetts"
"1400000US25009203302","40.2","1.6","45.9","2.3","34.6","2.7","Census Tract 2033.02, Essex County, Massachusetts"
"1400000US25009204101","33.6","2.4","36.2","2.8","31.5","2.6","Census Tract 2041.01, Essex County, Massachusetts"
"1400000US25009204102","35.4","1.7","37.5","2.0","33.5","2.1","Census Tract 2041.02, Essex County, Massachusetts"
"1400000US25009204200","37.5","1.7","41.4","2.2","32.7","2.1","Census Tract 2042, Essex County, Massachusetts"
"1400000US25009204300","37.5","1.8","38.9","3.0","36.3","1.9","Census Tract 2043, Essex County, Massachusetts"
"1400000US25009204400","39.3","1.0","40.9","1.5","37.7","1.7","Census Tract 2044, Essex County, Massachusetts"
"1400000US25009204500","38.6","1.7","43.5","2.6","33.8","1.7","Census Tract 2045, Essex County, Massachusetts"
"1400000US25009204600","38.2","2.1","39.8","2.6","36.6","2.2","Census Tract 2046, Essex County, Massachusetts"
"1400000US25009204701","37.8","1.5","39.4","2.3","36.5","1.7","Census Tract 2047.01, Essex County, Massachusetts"
"1400000US25009204702","38.4","1.7","42.1","2.2","35.0","1.9","Census Tract 2047.02, Essex County, Massachusetts"
"1400000US25009205100","38.2","1.7","41.8","3.0","35.0","1.4","Census Tract 2051, Essex County, Massachusetts"
"1400000US25009205200","39.3","2.0","41.9","3.4","37.1","2.3","Census Tract 2052, Essex County, Massachusetts"
"1400000US25009205300","37.6","1.3","41.3","1.9","34.1","1.7","Census Tract 2053, Essex County, Massachusetts"
"1400000US25009205400","37.8","1.2","42.1","1.6","33.5","1.9","Census Tract 2054, Essex County, Massachusetts"
"1400000US25009205500","38.7","2.3","40.0","2.8","37.2","2.4","Census Tract 2055, Essex County, Massachusetts"
"1400000US25009205600","36.2","1.7","39.1","2.5","33.8","1.8","Census Tract 2056, Essex County, Massachusetts"
"1400000US25009205700","37.0","1.6","39.5","2.4","34.5","2.1","Census Tract 2057, Essex County, Massachusetts"
"1400000US25009205800","36.7","1.7","37.5","2.0","35.8","3.1","Census Tract 2058, Essex County, Massachusetts"
"1400000US25009205900","36.8","2.1","40.2","1.6","33.0","3.4","Census Tract 2059, Essex County, Massachusetts"
"1400000US25009206000","35.7","3.1","38.4","4.0","34.0","4.4","Census Tract 2060, Essex County, Massachusetts"
"1400000US25009206100","35.9","1.9","37.6","1.9","33.0","3.9","Census Tract 2061, Essex County, Massachusetts"
"1400000US25009206200","37.1","1.4","37.8","1.5","36.2","2.3","Census Tract 2062, Essex County, Massachusetts"
"1400000US25009206300","36.5","1.9","40.4","1.8","32.9","2.7","Census Tract 2063, Essex County, Massachusetts"
"1400000US25009206400","38.5","1.1","41.1","1.6","36.1","1.1","Census Tract 2064, Essex County, Massachusetts"
"1400000US25009206500","35.3","1.8","36.8","2.3","33.9","2.8","Census Tract 2065, Essex County, Massachusetts"
"1400000US25009206600","37.3","1.7","39.9","3.0","34.7","2.2","Census Tract 2066, Essex County, Massachusetts"
"1400000US25009206700","38.1","2.2","40.4","2.3","35.3","3.9","Census Tract 2067, Essex County, Massachusetts"
"1400000US25009206800","36.4","2.1","38.8","3.0","34.5","2.7","Census Tract 2068, Essex County, Massachusetts"
"1400000US25009206900","36.7","1.5","41.7","3.2","33.3","2.2","Census Tract 2069, Essex County, Massachusetts"
"1400000US25009207000","33.6","2.5","33.4","3.5","33.7","3.7","Census Tract 2070, Essex County, Massachusetts"
"1400000US25009207100","37.5","1.7","38.2","1.7","36.5","3.3","Census Tract 2071, Essex County, Massachusetts"
"1400000US25009207200","38.7","1.3","39.6","1.7","38.0","1.8","Census Tract 2072, Essex County, Massachusetts"
"1400000US25009208101","36.9","2.0","41.5","2.3","32.1","2.8","Census Tract 2081.01, Essex County, Massachusetts"
"1400000US25009208102","36.8","1.9","41.8","2.6","32.8","2.6","Census Tract 2081.02, Essex County, Massachusetts"
"1400000US25009208200","36.9","1.5","38.0","2.3","35.5","1.8","Census Tract 2082, Essex County, Massachusetts"
"1400000US25009208300","38.1","1.0","41.0","1.4","35.1","1.7","Census Tract 2083, Essex County, Massachusetts"
"1400000US25009208400","39.7","1.4","43.9","1.6","35.0","2.4","Census Tract 2084, Essex County, Massachusetts"
"1400000US25009209100","37.1","1.6","42.4","2.2","31.4","2.0","Census Tract 2091, Essex County, Massachusetts"
"1400000US25009209200","36.7","1.7","43.4","2.0","29.5","2.2","Census Tract 2092, Essex County, Massachusetts"
"1400000US25009210100","37.3","1.6","43.8","2.4","30.9","2.2","Census Tract 2101, Essex County, Massachusetts"
"1400000US25009210200","36.0","1.6","39.5","2.2","32.7","2.2","Census Tract 2102, Essex County, Massachusetts"
"1400000US25009210300","37.0","1.3","39.0","1.6","34.5","2.0","Census Tract 2103, Essex County, Massachusetts"
"1400000US25009210400","38.2","1.5","43.0","1.8","33.5","1.9","Census Tract 2104, Essex County, Massachusetts"
"1400000US25009210500","37.3","1.4","40.5","1.9","33.7","1.9","Census Tract 2105, Essex County, Massachusetts"
"1400000US25009210600","36.3","1.5","40.6","1.5","32.7","2.7","Census Tract 2106, Essex County, Massachusetts"
"1400000US25009210700","39.6","1.6","43.0","2.5","35.9","2.0","Census Tract 2107, Essex County, Massachusetts"
"1400000US25009210800","37.3","1.9","41.4","3.1","34.3","2.1","Census Tract 2108, Essex County, Massachusetts"
"1400000US25009210900","37.6","1.3","40.1","1.8","35.4","2.4","Census Tract 2109, Essex County, Massachusetts"
"1400000US25009211100","39.0","1.5","41.9","2.0","36.4","2.5","Census Tract 2111, Essex County, Massachusetts"
"1400000US25009211200","36.5","1.4","39.2","2.2","33.6","1.7","Census Tract 2112, Essex County, Massachusetts"
"1400000US25009211300","37.6","1.2","40.7","2.2","34.5","1.6","Census Tract 2113, Essex County, Massachusetts"
"1400000US25009211401","39.5","1.5","40.2","2.3","38.9","2.3","Census Tract 2114.01, Essex County, Massachusetts"
"1400000US25009211402","39.7","1.7","47.0","2.3","33.1","2.3","Census Tract 2114.02, Essex County, Massachusetts"
"1400000US25009212100","41.1","1.4","44.7","1.8","35.3","1.6","Census Tract 2121, Essex County, Massachusetts"
"1400000US25009213100","39.0","1.3","43.8","1.6","33.4","2.4","Census Tract 2131, Essex County, Massachusetts"
"1400000US25009214100","36.8","1.5","41.4","1.4","31.3","2.9","Census Tract 2141, Essex County, Massachusetts"
"1400000US25009215101","32.0","2.3","34.4","3.2","28.7","3.0","Census Tract 2151.01, Essex County, Massachusetts"
"1400000US25009215102","37.5","1.9","40.1","3.9","34.2","2.5","Census Tract 2151.02, Essex County, Massachusetts"
"1400000US25009216100","31.4","2.7","35.8","3.0","27.2","2.8","Census Tract 2161, Essex County, Massachusetts"
"1400000US25009217100","38.9","1.4","42.8","2.0","35.3","1.9","Census Tract 2171, Essex County, Massachusetts"
"1400000US25009217201","39.0","1.3","41.5","1.4","36.3","2.4","Census Tract 2172.01, Essex County, Massachusetts"
"1400000US25009217202","37.2","1.0","39.5","1.7","34.7","1.6","Census Tract 2172.02, Essex County, Massachusetts"
"1400000US25009217300","39.0","1.6","41.3","2.3","36.8","2.1","Census Tract 2173, Essex County, Massachusetts"
"1400000US25009217400","37.2","2.2","39.6","2.9","35.3","2.4","Census Tract 2174, Essex County, Massachusetts"
"1400000US25009217500","38.8","2.0","41.1","1.8","36.3","3.2","Census Tract 2175, Essex County, Massachusetts"
"1400000US25009217600","36.4","1.3","40.1","2.0","32.8","1.6","Census Tract 2176, Essex County, Massachusetts"
"1400000US25009218100","39.1","2.2","42.9","2.3","34.5","3.3","Census Tract 2181, Essex County, Massachusetts"
"1400000US25009220101","34.5","1.8","37.4","3.3","32.0","2.6","Census Tract 2201.01, Essex County, Massachusetts"
"1400000US25009220102","38.2","2.3","42.1","2.8","34.0","2.7","Census Tract 2201.02, Essex County, Massachusetts"
"1400000US25009221100","36.9","1.4","41.2","1.9","32.6","2.0","Census Tract 2211, Essex County, Massachusetts"
"1400000US25009221300","39.8","1.6","43.2","2.7","35.9","2.8","Census Tract 2213, Essex County, Massachusetts"
"1400000US25009221400","36.8","1.5","38.1","2.2","35.6","2.2","Census Tract 2214, Essex County, Massachusetts"
"1400000US25009221500","37.5","2.0","39.6","2.2","35.3","2.7","Census Tract 2215, Essex County, Massachusetts"
"1400000US25009221600","34.1","3.3","36.7","3.8","32.0","3.9","Census Tract 2216, Essex County, Massachusetts"
"1400000US25009221700","37.8","1.6","44.3","2.8","31.5","2.5","Census Tract 2217, Essex County, Massachusetts"
"1400000US25009221800","37.6","1.7","40.5","2.8","34.1","3.0","Census Tract 2218, Essex County, Massachusetts"
"1400000US25009221901","37.9","1.9","41.2","2.6","34.7","3.0","Census Tract 2219.01, Essex County, Massachusetts"
"1400000US25009221902","37.6","1.6","42.0","2.4","33.5","2.9","Census Tract 2219.02, Essex County, Massachusetts"
"1400000US25009222100","37.3","1.5","43.1","2.4","31.6","2.1","Census Tract 2221, Essex County, Massachusetts"
"1400000US25009223100","38.4","1.9","42.7","2.5","34.1","2.2","Census Tract 2231, Essex County, Massachusetts"
"1400000US25009223200","36.6","1.9","39.8","2.5","32.5","2.6","Census Tract 2232, Essex County, Massachusetts"
"1400000US25009223300","36.7","1.4","41.3","1.6","32.1","2.5","Census Tract 2233, Essex County, Massachusetts"
"1400000US25009250100","38.4","2.4","38.3","3.8","38.5","2.9","Census Tract 2501, Essex County, Massachusetts"
"1400000US25009250200","37.5","1.4","38.0","1.8","36.9","1.6","Census Tract 2502, Essex County, Massachusetts"
"1400000US25009250300","39.1","1.8","41.3","2.3","35.8","2.5","Census Tract 2503, Essex County, Massachusetts"
"1400000US25009250400","37.1","1.3","38.7","1.5","34.8","2.7","Census Tract 2504, Essex County, Massachusetts"
"1400000US25009250500","37.0","1.7","37.2","1.7","36.8","2.8","Census Tract 2505, Essex County, Massachusetts"
"1400000US25009250600","39.0","1.5","40.9","2.3","37.0","1.8","Census Tract 2506, Essex County, Massachusetts"
"1400000US25009250700","36.0","1.4","37.9","1.5","33.4","3.0","Census Tract 2507, Essex County, Massachusetts"
"1400000US25009250800","37.9","1.6","38.0","2.8","37.7","1.4","Census Tract 2508, Essex County, Massachusetts"
"1400000US25009250900","37.2","2.1","39.9","3.5","33.8","3.7","Census Tract 2509, Essex County, Massachusetts"
"1400000US25009251000","34.8","3.3","40.9","1.7","30.0","5.1","Census Tract 2510, Essex County, Massachusetts"
"1400000US25009251100","35.6","3.5","36.6","6.5","34.8","2.7","Census Tract 2511, Essex County, Massachusetts"
"1400000US25009251200","33.4","3.2","35.9","3.9","30.2","4.4","Census Tract 2512, Essex County, Massachusetts"
"1400000US25009251300","35.2","1.7","35.4","2.5","35.1","2.3","Census Tract 2513, Essex County, Massachusetts"
"1400000US25009251400","36.6","1.5","38.8","1.6","34.6","2.3","Census Tract 2514, Essex County, Massachusetts"
"1400000US25009251500","38.0","2.0","39.1","2.5","36.9","2.8","Census Tract 2515, Essex County, Massachusetts"
"1400000US25009251600","37.8","1.8","38.7","2.3","36.9","2.4","Census Tract 2516, Essex County, Massachusetts"
"1400000US25009251700","38.2","1.7","40.7","2.6","34.8","2.0","Census Tract 2517, Essex County, Massachusetts"
"1400000US25009251800","38.0","1.2","40.4","1.4","36.0","1.9","Census Tract 2518, Essex County, Massachusetts"
"1400000US25009252101","38.9","1.7","41.3","3.0","36.6","1.7","Census Tract 2521.01, Essex County, Massachusetts"
"1400000US25009252102","35.8","1.2","39.8","1.9","31.6","2.5","Census Tract 2521.02, Essex County, Massachusetts"
"1400000US25009252201","37.7","1.3","42.1","1.6","33.9","1.9","Census Tract 2522.01, Essex County, Massachusetts"
"1400000US25009252202","36.4","1.5","38.9","2.3","33.2","2.5","Census Tract 2522.02, Essex County, Massachusetts"
"1400000US25009252300","37.0","1.7","40.5","2.3","34.2","2.0","Census Tract 2523, Essex County, Massachusetts"
"1400000US25009252400","35.7","2.2","37.6","2.7","33.8","2.8","Census Tract 2524, Essex County, Massachusetts"
"1400000US25009252501","38.6","2.5","41.0","2.3","36.5","4.0","Census Tract 2525.01, Essex County, Massachusetts"
"1400000US25009252502","37.5","1.7","42.3","2.4","32.4","2.0","Census Tract 2525.02, Essex County, Massachusetts"
"1400000US25009252601","38.3","1.5","40.0","2.0","36.7","1.8","Census Tract 2526.01, Essex County, Massachusetts"
"1400000US25009252602","37.2","1.3","39.3","2.1","34.8","1.9","Census Tract 2526.02, Essex County, Massachusetts"
"1400000US25009252603","39.7","1.6","44.0","2.5","34.6","1.7","Census Tract 2526.03, Essex County, Massachusetts"
"1400000US25009253100","36.6","1.9","40.0","2.0","33.7","2.9","Census Tract 2531, Essex County, Massachusetts"
"1400000US25009253201","38.5","2.1","42.6","1.9","34.1","4.0","Census Tract 2532.01, Essex County, Massachusetts"
"1400000US25009253202","32.7","1.6","39.0","1.8","26.7","2.0","Census Tract 2532.02, Essex County, Massachusetts"
"1400000US25009253203","39.5","2.0","43.1","3.1","34.7","2.2","Census Tract 2532.03, Essex County, Massachusetts"
"1400000US25009253204","41.3","1.4","47.2","2.2","34.6","2.5","Census Tract 2532.04, Essex County, Massachusetts"
"1400000US25009253205","37.4","1.7","42.4","2.3","31.4","2.4","Census Tract 2532.05, Essex County, Massachusetts"
"1400000US25009254100","38.4","1.7","43.0","2.7","34.0","1.9","Census Tract 2541, Essex County, Massachusetts"
"1400000US25009254200","37.7","2.4","42.0","2.3","33.0","3.1","Census Tract 2542, Essex County, Massachusetts"
"1400000US25009254301","39.9","1.8","43.0","2.0","36.2","2.6","Census Tract 2543.01, Essex County, Massachusetts"
"1400000US25009254302","39.5","1.6","42.7","1.9","35.8","2.4","Census Tract 2543.02, Essex County, Massachusetts"
"1400000US25009254401","40.9","2.5","45.4","3.8","36.2","2.6","Census Tract 2544.01, Essex County, Massachusetts"
"1400000US25009254402","38.4","1.6","42.8","1.8","33.6","2.4","Census Tract 2544.02, Essex County, Massachusetts"
"1400000US25009254403","36.0","1.7","40.6","2.4","31.0","2.3","Census Tract 2544.03, Essex County, Massachusetts"
"1400000US25009260100","39.4","2.9","40.4","3.4","37.7","3.3","Census Tract 2601, Essex County, Massachusetts"
"1400000US25009260200","37.5","2.6","40.7","2.6","34.9","3.9","Census Tract 2602, Essex County, Massachusetts"
"1400000US25009260301","38.8","1.3","41.8","1.9","35.3","1.9","Census Tract 2603.01, Essex County, Massachusetts"
"1400000US25009260302","39.5","1.8","40.9","2.3","37.9","2.5","Census Tract 2603.02, Essex County, Massachusetts"
"1400000US25009260401","39.3","1.2","42.4","1.8","36.0","1.9","Census Tract 2604.01, Essex County, Massachusetts"
"1400000US25009260402","39.0","1.5","42.4","1.8","35.5","1.9","Census Tract 2604.02, Essex County, Massachusetts"
"1400000US25009260500","40.1","1.4","44.3","1.9","36.1","2.2","Census Tract 2605, Essex County, Massachusetts"
"1400000US25009260600","40.2","1.6","42.1","2.1","38.4","2.0","Census Tract 2606, Essex County, Massachusetts"
"1400000US25009260700","38.1","1.3","39.6","1.9","36.5","1.8","Census Tract 2607, Essex County, Massachusetts"
"1400000US25009260800","36.3","1.8","39.1","2.8","33.6","2.1","Census Tract 2608, Essex County, Massachusetts"
"1400000US25009260900","38.9","2.0","38.8","2.9","39.0","3.2","Census Tract 2609, Essex County, Massachusetts"
"1400000US25009261000","39.7","2.4","41.0","2.7","38.5","3.3","Census Tract 2610, Essex County, Massachusetts"
"1400000US25009261101","40.0","1.2","44.0","1.6","35.5","1.8","Census Tract 2611.01, Essex County, Massachusetts"
"1400000US25009261102","38.2","1.4","41.5","1.4","34.9","2.3","Census Tract 2611.02, Essex County, Massachusetts"
"1400000US25009262100","40.1","1.6","45.2","2.4","34.9","1.7","Census Tract 2621, Essex County, Massachusetts"
"1400000US25009263100","37.2","1.8","40.9","2.6","33.3","2.4","Census Tract 2631, Essex County, Massachusetts"
"1400000US25009264100","38.8","1.4","41.7","1.6","35.5","2.3","Census Tract 2641, Essex County, Massachusetts"
"1400000US25009265101","38.9","1.5","42.9","2.0","33.8","1.9","Census Tract 2651.01, Essex County, Massachusetts"
"1400000US25009265102","38.8","1.3","43.4","1.6","33.5","1.9","Census Tract 2651.02, Essex County, Massachusetts"
"1400000US25009266100","38.7","1.3","41.7","1.5","35.1","2.4","Census Tract 2661, Essex County, Massachusetts"
"1400000US25009266200","37.9","1.7","40.1","2.3","36.0","2.1","Census Tract 2662, Essex County, Massachusetts"
"1400000US25009266300","40.8","1.5","44.1","2.1","37.0","1.8","Census Tract 2663, Essex County, Massachusetts"
"1400000US25009266400","38.6","1.5","41.0","1.9","36.1","2.4","Census Tract 2664, Essex County, Massachusetts"
"1400000US25009267101","39.0","1.5","41.4","1.8","36.9","1.8","Census Tract 2671.01, Essex County, Massachusetts"
"1400000US25009267102","38.9","1.4","42.7","1.8","35.1","1.9","Census Tract 2671.02, Essex County, Massachusetts"
"1400000US25009268100","38.4","2.4","42.8","3.1","33.1","3.8","Census Tract 2681, Essex County, Massachusetts"
"1400000US25009268200","39.0","1.6","41.0","2.0","36.5","2.8","Census Tract 2682, Essex County, Massachusetts"
"1400000US25009268300","39.8","2.5","41.4","3.7","38.4","2.6","Census Tract 2683, Essex County, Massachusetts"
"1400000US25009268400","37.1","1.8","39.2","2.9","35.3","2.3","Census Tract 2684, Essex County, Massachusetts"
"1400000US25009269100","37.7","1.5","41.1","2.0","33.5","2.1","Census Tract 2691, Essex County, Massachusetts"
"1400000US25009270100","38.4","1.2","40.7","2.1","35.7","2.4","Census Tract 2701, Essex County, Massachusetts"
"1400000US25009990100","-","**","-","**","-","**","Census Tract 9901, Essex County, Massachusetts"
"1400000US25017300100","36.6","1.4","41.7","1.6","31.0","2.2","Census Tract 3001, Middlesex County, Massachusetts"
"1400000US25017301101","38.5","1.5","41.2","1.5","35.4","2.6","Census Tract 3011.01, Middlesex County, Massachusetts"
"1400000US25017301102","38.3","1.4","41.6","1.9","34.4","1.5","Census Tract 3011.02, Middlesex County, Massachusetts"
"1400000US25017310100","40.7","2.1","43.7","2.7","36.3","2.5","Census Tract 3101, Middlesex County, Massachusetts"
"1400000US25017310200","38.6","1.4","39.4","2.1","37.7","2.1","Census Tract 3102, Middlesex County, Massachusetts"
"1400000US25017310300","38.0","1.9","40.9","2.2","35.2","2.3","Census Tract 3103, Middlesex County, Massachusetts"
"1400000US25017310400","37.9","2.3","40.5","1.4","34.6","4.3","Census Tract 3104, Middlesex County, Massachusetts"
"1400000US25017310500","31.3","2.6","31.4","4.0","31.2","3.0","Census Tract 3105, Middlesex County, Massachusetts"
"1400000US25017310601","39.3","1.4","40.7","2.6","38.1","2.1","Census Tract 3106.01, Middlesex County, Massachusetts"
"1400000US25017310602","38.3","1.7","41.4","2.6","34.8","2.4","Census Tract 3106.02, Middlesex County, Massachusetts"
"1400000US25017310700","37.2","2.3","38.1","3.5","36.3","2.3","Census Tract 3107, Middlesex County, Massachusetts"
"1400000US25017311100","35.2","2.4","35.6","3.5","34.7","2.5","Census Tract 3111, Middlesex County, Massachusetts"
"1400000US25017311200","36.2","2.6","37.4","3.8","34.7","2.4","Census Tract 3112, Middlesex County, Massachusetts"
"1400000US25017311300","37.5","1.4","38.2","2.0","36.7","1.7","Census Tract 3113, Middlesex County, Massachusetts"
"1400000US25017311400","41.1","2.8","42.7","3.1","38.9","3.5","Census Tract 3114, Middlesex County, Massachusetts"
"1400000US25017311500","37.9","1.8","41.8","3.5","34.5","1.5","Census Tract 3115, Middlesex County, Massachusetts"
"1400000US25017311600","38.7","1.4","40.5","1.8","36.8","2.0","Census Tract 3116, Middlesex County, Massachusetts"
"1400000US25017311700","36.4","1.6","37.5","1.7","35.1","2.9","Census Tract 3117, Middlesex County, Massachusetts"
"1400000US25017311800","37.4","1.9","41.8","4.3","33.2","2.6","Census Tract 3118, Middlesex County, Massachusetts"
"1400000US25017311900","36.7","2.4","36.7","4.6","36.7","2.5","Census Tract 3119, Middlesex County, Massachusetts"
"1400000US25017312000","36.8","1.9","39.0","1.7","33.8","3.5","Census Tract 3120, Middlesex County, Massachusetts"
"1400000US25017312100","37.6","2.2","39.0","3.3","35.8","2.8","Census Tract 3121, Middlesex County, Massachusetts"
"1400000US25017312200","39.5","2.5","43.9","4.5","34.9","2.0","Census Tract 3122, Middlesex County, Massachusetts"
"1400000US25017312300","40.2","1.6","42.4","2.3","37.9","2.3","Census Tract 3123, Middlesex County, Massachusetts"
"1400000US25017312400","36.3","2.3","37.8","3.7","34.5","3.3","Census Tract 3124, Middlesex County, Massachusetts"
"1400000US25017312501","38.5","1.5","41.2","2.0","36.2","1.9","Census Tract 3125.01, Middlesex County, Massachusetts"
"1400000US25017312502","37.8","1.8","40.3","2.1","35.3","2.7","Census Tract 3125.02, Middlesex County, Massachusetts"
"1400000US25017313101","39.1","1.2","43.6","1.4","33.9","1.9","Census Tract 3131.01, Middlesex County, Massachusetts"
"1400000US25017313102","38.1","1.4","41.4","2.0","35.0","1.9","Census Tract 3131.02, Middlesex County, Massachusetts"
"1400000US25017314101","38.0","1.3","38.6","2.0","37.3","1.7","Census Tract 3141.01, Middlesex County, Massachusetts"
"1400000US25017314102","38.0","1.2","42.2","1.4","33.7","1.9","Census Tract 3141.02, Middlesex County, Massachusetts"
"1400000US25017314200","36.8","1.9","39.6","2.1","34.0","2.6","Census Tract 3142, Middlesex County, Massachusetts"
"1400000US25017314301","38.7","1.3","42.6","2.1","34.9","1.8","Census Tract 3143.01, Middlesex County, Massachusetts"
"1400000US25017314302","38.6","1.8","42.5","1.9","33.8","2.5","Census Tract 3143.02, Middlesex County, Massachusetts"
"1400000US25017315100","39.2","1.3","42.5","1.8","35.6","1.8","Census Tract 3151, Middlesex County, Massachusetts"
"1400000US25017315200","38.9","1.1","41.4","1.1","36.3","1.8","Census Tract 3152, Middlesex County, Massachusetts"
"1400000US25017315401","39.5","1.3","42.6","1.5","36.1","2.5","Census Tract 3154.01, Middlesex County, Massachusetts"
"1400000US25017315402","39.0","1.1","40.8","2.2","37.3","1.2","Census Tract 3154.02, Middlesex County, Massachusetts"
"1400000US25017315403","39.1","1.6","39.9","2.0","38.0","3.1","Census Tract 3154.03, Middlesex County, Massachusetts"
"1400000US25017315500","37.8","1.4","42.5","2.2","33.3","1.9","Census Tract 3155, Middlesex County, Massachusetts"
"1400000US25017316101","37.9","1.6","42.2","1.9","32.9","2.2","Census Tract 3161.01, Middlesex County, Massachusetts"
"1400000US25017316102","36.7","1.2","41.2","2.0","31.8","1.9","Census Tract 3161.02, Middlesex County, Massachusetts"
"1400000US25017316201","35.9","1.4","41.6","1.4","30.0","1.9","Census Tract 3162.01, Middlesex County, Massachusetts"
"1400000US25017316202","36.2","1.2","40.0","1.3","32.8","2.1","Census Tract 3162.02, Middlesex County, Massachusetts"
"1400000US25017316300","39.5","1.5","42.8","1.5","36.4","2.7","Census Tract 3163, Middlesex County, Massachusetts"
"1400000US25017316400","37.2","1.2","40.5","1.5","33.6","2.0","Census Tract 3164, Middlesex County, Massachusetts"
"1400000US25017316500","38.2","1.3","42.8","1.5","34.1","2.0","Census Tract 3165, Middlesex County, Massachusetts"
"1400000US25017317101","39.3","1.2","44.4","1.6","33.9","2.1","Census Tract 3171.01, Middlesex County, Massachusetts"
"1400000US25017317102","39.4","1.8","42.9","2.1","35.1","2.5","Census Tract 3171.02, Middlesex County, Massachusetts"
"1400000US25017317103","39.2","1.2","42.6","1.3","35.5","2.0","Census Tract 3171.03, Middlesex County, Massachusetts"
"1400000US25017317201","37.7","1.8","40.3","2.1","34.5","2.6","Census Tract 3172.01, Middlesex County, Massachusetts"
"1400000US25017317202","38.1","1.7","42.3","2.0","32.9","2.6","Census Tract 3172.02, Middlesex County, Massachusetts"
"1400000US25017317203","38.4","1.4","41.4","1.5","35.1","2.4","Census Tract 3172.03, Middlesex County, Massachusetts"
"1400000US25017317301","37.7","2.0","41.0","3.2","34.7","2.9","Census Tract 3173.01, Middlesex County, Massachusetts"
"1400000US25017317302","39.1","1.5","41.6","1.8","36.8","2.4","Census Tract 3173.02, Middlesex County, Massachusetts"
"1400000US25017318100","38.6","1.2","43.2","1.4","33.4","1.9","Census Tract 3181, Middlesex County, Massachusetts"
"1400000US25017318200","39.6","1.4","44.4","2.4","34.4","2.1","Census Tract 3182, Middlesex County, Massachusetts"
"1400000US25017318300","38.5","1.3","43.0","1.7","33.6","2.0","Census Tract 3183, Middlesex County, Massachusetts"
"1400000US25017318400","38.8","1.3","41.3","1.8","35.6","2.5","Census Tract 3184, Middlesex County, Massachusetts"
"1400000US25017320102","38.6","1.8","43.4","2.4","33.2","2.5","Census Tract 3201.02, Middlesex County, Massachusetts"
"1400000US25017320103","38.6","2.1","43.7","2.6","33.6","3.4","Census Tract 3201.03, Middlesex County, Massachusetts"
"1400000US25017320104","39.2","1.2","43.9","1.5","33.6","2.0","Census Tract 3201.04, Middlesex County, Massachusetts"
"1400000US25017321100","39.5","1.8","41.4","2.2","37.3","1.9","Census Tract 3211, Middlesex County, Massachusetts"
"1400000US25017321200","40.5","1.1","43.2","1.6","37.4","1.6","Census Tract 3212, Middlesex County, Massachusetts"
"1400000US25017321300","39.6","1.6","43.9","1.8","34.1","2.2","Census Tract 3213, Middlesex County, Massachusetts"
"1400000US25017321400","40.5","1.5","44.6","1.9","35.8","2.1","Census Tract 3214, Middlesex County, Massachusetts"
"1400000US25017321500","41.6","1.6","42.6","1.8","40.5","2.2","Census Tract 3215, Middlesex County, Massachusetts"
"1400000US25017321600","38.3","1.2","42.7","1.2","34.1","1.8","Census Tract 3216, Middlesex County, Massachusetts"
"1400000US25017322100","39.5","1.4","44.0","1.5","34.8","2.2","Census Tract 3221, Middlesex County, Massachusetts"
"1400000US25017322200","38.3","1.5","41.0","2.0","35.3","1.9","Census Tract 3222, Middlesex County, Massachusetts"
"1400000US25017322300","39.2","1.2","39.8","2.1","38.4","1.9","Census Tract 3223, Middlesex County, Massachusetts"
"1400000US25017322400","38.4","1.3","40.5","1.4","36.1","2.2","Census Tract 3224, Middlesex County, Massachusetts"
"1400000US25017323100","40.4","1.3","43.8","2.1","36.6","2.2","Census Tract 3231, Middlesex County, Massachusetts"
"1400000US25017324101","39.0","2.3","42.4","2.5","34.5","3.2","Census Tract 3241.01, Middlesex County, Massachusetts"
"1400000US25017324102","38.5","1.9","43.9","2.1","32.6","2.8","Census Tract 3241.02, Middlesex County, Massachusetts"
"1400000US25017325100","38.0","1.8","39.5","3.2","36.0","1.6","Census Tract 3251, Middlesex County, Massachusetts"
"1400000US25017326101","39.3","2.2","42.7","2.7","35.2","3.6","Census Tract 3261.01, Middlesex County, Massachusetts"
"1400000US25017326102","39.0","1.5","43.8","2.0","33.6","2.1","Census Tract 3261.02, Middlesex County, Massachusetts"
