"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"543000","54009","1400000US25017352200","Census Tract 3522, Middlesex County, Massachusetts"
"778500","136282","1400000US25017352300","Census Tract 3523, Middlesex County, Massachusetts"
"584600","204045","1400000US25017352400","Census Tract 3524, Middlesex County, Massachusetts"
"676200","115523","1400000US25017352500","Census Tract 3525, Middlesex County, Massachusetts"
"678600","109607","1400000US25017352600","Census Tract 3526, Middlesex County, Massachusetts"
"625000","130515","1400000US25017352700","Census Tract 3527, Middlesex County, Massachusetts"
"677400","45722","1400000US25017352800","Census Tract 3528, Middlesex County, Massachusetts"
"905900","122640","1400000US25017352900","Census Tract 3529, Middlesex County, Massachusetts"
"712900","82678","1400000US25017353000","Census Tract 3530, Middlesex County, Massachusetts"
"805900","163201","1400000US25017353101","Census Tract 3531.01, Middlesex County, Massachusetts"
"-","**","1400000US25017353102","Census Tract 3531.02, Middlesex County, Massachusetts"
"837100","129758","1400000US25017353200","Census Tract 3532, Middlesex County, Massachusetts"
"742300","95325","1400000US25017353300","Census Tract 3533, Middlesex County, Massachusetts"
"639300","45087","1400000US25017353400","Census Tract 3534, Middlesex County, Massachusetts"
"673700","66115","1400000US25017353500","Census Tract 3535, Middlesex County, Massachusetts"
"1180100","198384","1400000US25017353600","Census Tract 3536, Middlesex County, Massachusetts"
"897800","75232","1400000US25017353700","Census Tract 3537, Middlesex County, Massachusetts"
"623400","177516","1400000US25017353800","Census Tract 3538, Middlesex County, Massachusetts"
"925400","129005","1400000US25017353900","Census Tract 3539, Middlesex County, Massachusetts"
"630000","56433","1400000US25017354000","Census Tract 3540, Middlesex County, Massachusetts"
"1145000","77636","1400000US25017354100","Census Tract 3541, Middlesex County, Massachusetts"
"1524500","204672","1400000US25017354200","Census Tract 3542, Middlesex County, Massachusetts"
"686100","43288","1400000US25017354300","Census Tract 3543, Middlesex County, Massachusetts"
"839700","120166","1400000US25017354400","Census Tract 3544, Middlesex County, Massachusetts"
"1127600","182947","1400000US25017354500","Census Tract 3545, Middlesex County, Massachusetts"
"713000","73117","1400000US25017354600","Census Tract 3546, Middlesex County, Massachusetts"
"863400","72973","1400000US25017354700","Census Tract 3547, Middlesex County, Massachusetts"
"799200","65366","1400000US25017354800","Census Tract 3548, Middlesex County, Massachusetts"
"674200","101559","1400000US25017354900","Census Tract 3549, Middlesex County, Massachusetts"
"651100","64377","1400000US25017355000","Census Tract 3550, Middlesex County, Massachusetts"
"599500","57862","1400000US25017356100","Census Tract 3561, Middlesex County, Massachusetts"
"529900","67547","1400000US25017356300","Census Tract 3563, Middlesex County, Massachusetts"
"705300","39563","1400000US25017356400","Census Tract 3564, Middlesex County, Massachusetts"
"610500","25813","1400000US25017356500","Census Tract 3565, Middlesex County, Massachusetts"
"633500","31575","1400000US25017356601","Census Tract 3566.01, Middlesex County, Massachusetts"
"629300","34157","1400000US25017356602","Census Tract 3566.02, Middlesex County, Massachusetts"
"571500","55261","1400000US25017356701","Census Tract 3567.01, Middlesex County, Massachusetts"
"764000","67498","1400000US25017356702","Census Tract 3567.02, Middlesex County, Massachusetts"
"894200","28962","1400000US25017357100","Census Tract 3571, Middlesex County, Massachusetts"
"960800","54786","1400000US25017357200","Census Tract 3572, Middlesex County, Massachusetts"
"711500","58099","1400000US25017357300","Census Tract 3573, Middlesex County, Massachusetts"
"931400","59063","1400000US25017357400","Census Tract 3574, Middlesex County, Massachusetts"
"777900","60380","1400000US25017357500","Census Tract 3575, Middlesex County, Massachusetts"
"545600","63079","1400000US25017357600","Census Tract 3576, Middlesex County, Massachusetts"
"720500","68946","1400000US25017357700","Census Tract 3577, Middlesex County, Massachusetts"
"1179000","152125","1400000US25017357800","Census Tract 3578, Middlesex County, Massachusetts"
"846700","34709","1400000US25017358100","Census Tract 3581, Middlesex County, Massachusetts"
"835200","86291","1400000US25017358300","Census Tract 3583, Middlesex County, Massachusetts"
"992600","72265","1400000US25017358400","Census Tract 3584, Middlesex County, Massachusetts"
"914100","53603","1400000US25017358500","Census Tract 3585, Middlesex County, Massachusetts"
"832800","40390","1400000US25017358600","Census Tract 3586, Middlesex County, Massachusetts"
"949200","47583","1400000US25017358700","Census Tract 3587, Middlesex County, Massachusetts"
"636500","45295","1400000US25017359100","Census Tract 3591, Middlesex County, Massachusetts"
"667900","27899","1400000US25017359300","Census Tract 3593, Middlesex County, Massachusetts"
"-","**","1400000US25017360100","Census Tract 3601, Middlesex County, Massachusetts"
"913800","110374","1400000US25017360200","Census Tract 3602, Middlesex County, Massachusetts"
"829300","73656","1400000US25017361100","Census Tract 3611, Middlesex County, Massachusetts"
"759900","54713","1400000US25017361200","Census Tract 3612, Middlesex County, Massachusetts"
"1051800","125227","1400000US25017361300","Census Tract 3613, Middlesex County, Massachusetts"
"845100","30735","1400000US25017362100","Census Tract 3621, Middlesex County, Massachusetts"
"570300","53618","1400000US25017363102","Census Tract 3631.02, Middlesex County, Massachusetts"
"624400","33838","1400000US25017363103","Census Tract 3631.03, Middlesex County, Massachusetts"
"571500","33198","1400000US25017363104","Census Tract 3631.04, Middlesex County, Massachusetts"
"597900","24087","1400000US25017363201","Census Tract 3632.01, Middlesex County, Massachusetts"
"557600","32090","1400000US25017363202","Census Tract 3632.02, Middlesex County, Massachusetts"
"351500","14289","1400000US25017364101","Census Tract 3641.01, Middlesex County, Massachusetts"
"348400","19867","1400000US25017364102","Census Tract 3641.02, Middlesex County, Massachusetts"
"810600","38931","1400000US25017365100","Census Tract 3651, Middlesex County, Massachusetts"
"655800","25125","1400000US25017365201","Census Tract 3652.01, Middlesex County, Massachusetts"
"697400","30541","1400000US25017365202","Census Tract 3652.02, Middlesex County, Massachusetts"
"605100","24777","1400000US25017366100","Census Tract 3661, Middlesex County, Massachusetts"
"881800","43814","1400000US25017366201","Census Tract 3662.01, Middlesex County, Massachusetts"
"725300","32753","1400000US25017366202","Census Tract 3662.02, Middlesex County, Massachusetts"
"1143800","74170","1400000US25017367100","Census Tract 3671, Middlesex County, Massachusetts"
"1504000","148700","1400000US25017367200","Census Tract 3672, Middlesex County, Massachusetts"
"580000","37853","1400000US25017368101","Census Tract 3681.01, Middlesex County, Massachusetts"
"492600","31318","1400000US25017368102","Census Tract 3681.02, Middlesex County, Massachusetts"
"533800","35703","1400000US25017368200","Census Tract 3682, Middlesex County, Massachusetts"
"462800","48540","1400000US25017368300","Census Tract 3683, Middlesex County, Massachusetts"
"520500","52206","1400000US25017368400","Census Tract 3684, Middlesex County, Massachusetts"
"416400","90051","1400000US25017368500","Census Tract 3685, Middlesex County, Massachusetts"
"477900","43465","1400000US25017368600","Census Tract 3686, Middlesex County, Massachusetts"
"519800","80448","1400000US25017368700","Census Tract 3687, Middlesex County, Massachusetts"
"579200","32612","1400000US25017368800","Census Tract 3688, Middlesex County, Massachusetts"
"579300","32931","1400000US25017368901","Census Tract 3689.01, Middlesex County, Massachusetts"
"515400","78133","1400000US25017368902","Census Tract 3689.02, Middlesex County, Massachusetts"
"530600","33120","1400000US25017369000","Census Tract 3690, Middlesex County, Massachusetts"
"566400","23650","1400000US25017369100","Census Tract 3691, Middlesex County, Massachusetts"
"554100","31229","1400000US25017370101","Census Tract 3701.01, Middlesex County, Massachusetts"
"523400","43545","1400000US25017370102","Census Tract 3701.02, Middlesex County, Massachusetts"
"713500","42684","1400000US25017370201","Census Tract 3702.01, Middlesex County, Massachusetts"
"608900","33107","1400000US25017370202","Census Tract 3702.02, Middlesex County, Massachusetts"
"511500","60357","1400000US25017370300","Census Tract 3703, Middlesex County, Massachusetts"
"471500","68474","1400000US25017370400","Census Tract 3704, Middlesex County, Massachusetts"
"745100","82055","1400000US25017373100","Census Tract 3731, Middlesex County, Massachusetts"
"674600","36182","1400000US25017373200","Census Tract 3732, Middlesex County, Massachusetts"
"765300","66675","1400000US25017373300","Census Tract 3733, Middlesex County, Massachusetts"
"843400","48728","1400000US25017373400","Census Tract 3734, Middlesex County, Massachusetts"
"1137700","52473","1400000US25017373500","Census Tract 3735, Middlesex County, Massachusetts"
"1439100","182651","1400000US25017373600","Census Tract 3736, Middlesex County, Massachusetts"
"1128500","62852","1400000US25017373700","Census Tract 3737, Middlesex County, Massachusetts"
"983300","65864","1400000US25017373800","Census Tract 3738, Middlesex County, Massachusetts"
"1096300","70826","1400000US25017373900","Census Tract 3739, Middlesex County, Massachusetts"
"867000","55059","1400000US25017374000","Census Tract 3740, Middlesex County, Massachusetts"
"665300","36936","1400000US25017374100","Census Tract 3741, Middlesex County, Massachusetts"
"944600","42791","1400000US25017374200","Census Tract 3742, Middlesex County, Massachusetts"
"1195200","57507","1400000US25017374300","Census Tract 3743, Middlesex County, Massachusetts"
"1412700","171024","1400000US25017374400","Census Tract 3744, Middlesex County, Massachusetts"
"767000","63892","1400000US25017374500","Census Tract 3745, Middlesex County, Massachusetts"
"682700","30009","1400000US25017374600","Census Tract 3746, Middlesex County, Massachusetts"
"754300","51102","1400000US25017374700","Census Tract 3747, Middlesex County, Massachusetts"
"940900","55034","1400000US25017374800","Census Tract 3748, Middlesex County, Massachusetts"
"553200","32357","1400000US25017382100","Census Tract 3821, Middlesex County, Massachusetts"
"599100","30950","1400000US25017382200","Census Tract 3822, Middlesex County, Massachusetts"
"715700","48271","1400000US25017382300","Census Tract 3823, Middlesex County, Massachusetts"
"583800","38035","1400000US25017382400","Census Tract 3824, Middlesex County, Massachusetts"
"503800","47472","1400000US25017382500","Census Tract 3825, Middlesex County, Massachusetts"
"290100","40539","1400000US25017382601","Census Tract 3826.01, Middlesex County, Massachusetts"
"513800","37132","1400000US25017382602","Census Tract 3826.02, Middlesex County, Massachusetts"
"243300","112495","1400000US25017383101","Census Tract 3831.01, Middlesex County, Massachusetts"
"252600","76985","1400000US25017383102","Census Tract 3831.02, Middlesex County, Massachusetts"
"336200","26393","1400000US25017383200","Census Tract 3832, Middlesex County, Massachusetts"
"382200","26180","1400000US25017383300","Census Tract 3833, Middlesex County, Massachusetts"
"332900","15989","1400000US25017383400","Census Tract 3834, Middlesex County, Massachusetts"
"375500","44899","1400000US25017383501","Census Tract 3835.01, Middlesex County, Massachusetts"
"382500","34401","1400000US25017383502","Census Tract 3835.02, Middlesex County, Massachusetts"
"428500","20118","1400000US25017383600","Census Tract 3836, Middlesex County, Massachusetts"
"403700","18173","1400000US25017383700","Census Tract 3837, Middlesex County, Massachusetts"
"440800","20856","1400000US25017383800","Census Tract 3838, Middlesex County, Massachusetts"
"399300","19690","1400000US25017383901","Census Tract 3839.01, Middlesex County, Massachusetts"
"504400","29467","1400000US25017383902","Census Tract 3839.02, Middlesex County, Massachusetts"
"439600","15836","1400000US25017384001","Census Tract 3840.01, Middlesex County, Massachusetts"
"529500","57490","1400000US25017384002","Census Tract 3840.02, Middlesex County, Massachusetts"
"524600","28172","1400000US25017385100","Census Tract 3851, Middlesex County, Massachusetts"
"371600","16692","1400000US25017385201","Census Tract 3852.01, Middlesex County, Massachusetts"
"360800","13702","1400000US25017385202","Census Tract 3852.02, Middlesex County, Massachusetts"
"783800","51399","1400000US25017386100","Census Tract 3861, Middlesex County, Massachusetts"
"442300","16464","1400000US25017387100","Census Tract 3871, Middlesex County, Massachusetts"
"406900","26554","1400000US25017387201","Census Tract 3872.01, Middlesex County, Massachusetts"
"524200","42662","1400000US25017387202","Census Tract 3872.02, Middlesex County, Massachusetts"
"546500","29455","1400000US25017388100","Census Tract 3881, Middlesex County, Massachusetts"
"314200","33761","1400000US25017388200","Census Tract 3882, Middlesex County, Massachusetts"
"227400","25517","1400000US25017388300","Census Tract 3883, Middlesex County, Massachusetts"
"-","**","1400000US25017980000","Census Tract 9800, Middlesex County, Massachusetts"
"939100","75313","1400000US25021400100","Census Tract 4001, Norfolk County, Massachusetts"
"765200","83776","1400000US25021400200","Census Tract 4002, Norfolk County, Massachusetts"
"1147000","89039","1400000US25021400300","Census Tract 4003, Norfolk County, Massachusetts"
"951000","70492","1400000US25021400400","Census Tract 4004, Norfolk County, Massachusetts"
"799300","185803","1400000US25021400500","Census Tract 4005, Norfolk County, Massachusetts"
"1000000","249130","1400000US25021400600","Census Tract 4006, Norfolk County, Massachusetts"
"836600","73512","1400000US25021400700","Census Tract 4007, Norfolk County, Massachusetts"
"777900","103033","1400000US25021400800","Census Tract 4008, Norfolk County, Massachusetts"
"702600","73246","1400000US25021400900","Census Tract 4009, Norfolk County, Massachusetts"
"795500","100299","1400000US25021401000","Census Tract 4010, Norfolk County, Massachusetts"
"1766100","241895","1400000US25021401100","Census Tract 4011, Norfolk County, Massachusetts"
"1080000","95148","1400000US25021401200","Census Tract 4012, Norfolk County, Massachusetts"
"422700","23965","1400000US25021402101","Census Tract 4021.01, Norfolk County, Massachusetts"
"407900","25351","1400000US25021402102","Census Tract 4021.02, Norfolk County, Massachusetts"
"415200","23310","1400000US25021402200","Census Tract 4022, Norfolk County, Massachusetts"
"486600","37341","1400000US25021402300","Census Tract 4023, Norfolk County, Massachusetts"
"463400","34703","1400000US25021402400","Census Tract 4024, Norfolk County, Massachusetts"
"727200","66197","1400000US25021402500","Census Tract 4025, Norfolk County, Massachusetts"
"873000","36248","1400000US25021403100","Census Tract 4031, Norfolk County, Massachusetts"
"967800","51500","1400000US25021403300","Census Tract 4033, Norfolk County, Massachusetts"
"861600","41064","1400000US25021403400","Census Tract 4034, Norfolk County, Massachusetts"
"768100","64482","1400000US25021403500","Census Tract 4035, Norfolk County, Massachusetts"
"1013400","105141","1400000US25021404100","Census Tract 4041, Norfolk County, Massachusetts"
"1456400","84394","1400000US25021404201","Census Tract 4042.01, Norfolk County, Massachusetts"
"996600","119804","1400000US25021404202","Census Tract 4042.02, Norfolk County, Massachusetts"
"1194600","61851","1400000US25021404301","Census Tract 4043.01, Norfolk County, Massachusetts"
"889600","54810","1400000US25021404302","Census Tract 4043.02, Norfolk County, Massachusetts"
"1336200","136288","1400000US25021404400","Census Tract 4044, Norfolk County, Massachusetts"
"1008600","75898","1400000US25021405100","Census Tract 4051, Norfolk County, Massachusetts"
"633800","23762","1400000US25021406101","Census Tract 4061.01, Norfolk County, Massachusetts"
"701800","47689","1400000US25021406102","Census Tract 4061.02, Norfolk County, Massachusetts"
"400200","24992","1400000US25021407100","Census Tract 4071, Norfolk County, Massachusetts"
"429400","21732","1400000US25021408101","Census Tract 4081.01, Norfolk County, Massachusetts"
"390200","17006","1400000US25021408102","Census Tract 4081.02, Norfolk County, Massachusetts"
"501800","31031","1400000US25021409101","Census Tract 4091.01, Norfolk County, Massachusetts"
"509500","26427","1400000US25021409102","Census Tract 4091.02, Norfolk County, Massachusetts"
"451900","30523","1400000US25021410100","Census Tract 4101, Norfolk County, Massachusetts"
"418300","23219","1400000US25021410300","Census Tract 4103, Norfolk County, Massachusetts"
"398900","35251","1400000US25021410400","Census Tract 4104, Norfolk County, Massachusetts"
"439700","19469","1400000US25021411100","Census Tract 4111, Norfolk County, Massachusetts"
"497700","31030","1400000US25021411200","Census Tract 4112, Norfolk County, Massachusetts"
"568500","35759","1400000US25021411301","Census Tract 4113.01, Norfolk County, Massachusetts"
"469700","19746","1400000US25021411302","Census Tract 4113.02, Norfolk County, Massachusetts"
"708300","38709","1400000US25021412100","Census Tract 4121, Norfolk County, Massachusetts"
"789100","51036","1400000US25021412200","Census Tract 4122, Norfolk County, Massachusetts"
"685100","22548","1400000US25021412300","Census Tract 4123, Norfolk County, Massachusetts"
"443900","22457","1400000US25021413100","Census Tract 4131, Norfolk County, Massachusetts"
"375500","21480","1400000US25021413200","Census Tract 4132, Norfolk County, Massachusetts"
"481600","17782","1400000US25021413300","Census Tract 4133, Norfolk County, Massachusetts"
"463500","19654","1400000US25021413401","Census Tract 4134.01, Norfolk County, Massachusetts"
"427700","26799","1400000US25021413402","Census Tract 4134.02, Norfolk County, Massachusetts"
"441900","21076","1400000US25021413500","Census Tract 4135, Norfolk County, Massachusetts"
"511600","45151","1400000US25021414100","Census Tract 4141, Norfolk County, Massachusetts"
"613100","24112","1400000US25021414200","Census Tract 4142, Norfolk County, Massachusetts"
"504800","34574","1400000US25021414300","Census Tract 4143, Norfolk County, Massachusetts"
"540200","40445","1400000US25021415101","Census Tract 4151.01, Norfolk County, Massachusetts"
"420400","29309","1400000US25021415102","Census Tract 4151.02, Norfolk County, Massachusetts"
"584300","32189","1400000US25021415200","Census Tract 4152, Norfolk County, Massachusetts"
"608700","41021","1400000US25021415300","Census Tract 4153, Norfolk County, Massachusetts"
"684800","34566","1400000US25021416101","Census Tract 4161.01, Norfolk County, Massachusetts"
"840400","64208","1400000US25021416102","Census Tract 4161.02, Norfolk County, Massachusetts"
"490500","21441","1400000US25021416200","Census Tract 4162, Norfolk County, Massachusetts"
"645000","31275","1400000US25021416300","Census Tract 4163, Norfolk County, Massachusetts"
"626500","28804","1400000US25021416400","Census Tract 4164, Norfolk County, Massachusetts"
"512300","42404","1400000US25021417100","Census Tract 4171, Norfolk County, Massachusetts"
"416300","29569","1400000US25021417200","Census Tract 4172, Norfolk County, Massachusetts"
"435300","50079","1400000US25021417300","Census Tract 4173, Norfolk County, Massachusetts"
"567900","49823","1400000US25021417400","Census Tract 4174, Norfolk County, Massachusetts"
"469800","20068","1400000US25021417501","Census Tract 4175.01, Norfolk County, Massachusetts"
"428000","20643","1400000US25021417502","Census Tract 4175.02, Norfolk County, Massachusetts"
"433900","30319","1400000US25021417601","Census Tract 4176.01, Norfolk County, Massachusetts"
"453500","14553","1400000US25021417602","Census Tract 4176.02, Norfolk County, Massachusetts"
"416100","35675","1400000US25021417701","Census Tract 4177.01, Norfolk County, Massachusetts"
"504100","46721","1400000US25021417702","Census Tract 4177.02, Norfolk County, Massachusetts"
"405500","34248","1400000US25021417801","Census Tract 4178.01, Norfolk County, Massachusetts"
"358900","15073","1400000US25021417802","Census Tract 4178.02, Norfolk County, Massachusetts"
"351500","27586","1400000US25021417901","Census Tract 4179.01, Norfolk County, Massachusetts"
"383500","29556","1400000US25021417902","Census Tract 4179.02, Norfolk County, Massachusetts"
"371800","21487","1400000US25021418002","Census Tract 4180.02, Norfolk County, Massachusetts"
"435100","39712","1400000US25021418003","Census Tract 4180.03, Norfolk County, Massachusetts"
"407200","31362","1400000US25021418004","Census Tract 4180.04, Norfolk County, Massachusetts"
"469000","45524","1400000US25021418101","Census Tract 4181.01, Norfolk County, Massachusetts"
"380400","23128","1400000US25021418102","Census Tract 4181.02, Norfolk County, Massachusetts"
"394300","22244","1400000US25021418200","Census Tract 4182, Norfolk County, Massachusetts"
"505900","40215","1400000US25021419100","Census Tract 4191, Norfolk County, Massachusetts"
"457800","17454","1400000US25021419200","Census Tract 4192, Norfolk County, Massachusetts"
"419800","31409","1400000US25021419300","Census Tract 4193, Norfolk County, Massachusetts"
"396900","27075","1400000US25021419400","Census Tract 4194, Norfolk County, Massachusetts"
"507900","49725","1400000US25021419500","Census Tract 4195, Norfolk County, Massachusetts"
"455500","17837","1400000US25021419600","Census Tract 4196, Norfolk County, Massachusetts"
"460600","30539","1400000US25021419700","Census Tract 4197, Norfolk County, Massachusetts"
"418300","24945","1400000US25021419800","Census Tract 4198, Norfolk County, Massachusetts"
"310500","22083","1400000US25021420100","Census Tract 4201, Norfolk County, Massachusetts"
"342700","23683","1400000US25021420201","Census Tract 4202.01, Norfolk County, Massachusetts"
"359200","24011","1400000US25021420202","Census Tract 4202.02, Norfolk County, Massachusetts"
"308400","23250","1400000US25021420301","Census Tract 4203.01, Norfolk County, Massachusetts"
"349100","16112","1400000US25021420302","Census Tract 4203.02, Norfolk County, Massachusetts"
"324000","18798","1400000US25021421100","Census Tract 4211, Norfolk County, Massachusetts"
"325500","18513","1400000US25021421200","Census Tract 4212, Norfolk County, Massachusetts"
"403700","20068","1400000US25021422100","Census Tract 4221, Norfolk County, Massachusetts"
"400500","32147","1400000US25021422200","Census Tract 4222, Norfolk County, Massachusetts"
"413000","24142","1400000US25021422301","Census Tract 4223.01, Norfolk County, Massachusetts"
"340600","29715","1400000US25021422302","Census Tract 4223.02, Norfolk County, Massachusetts"
"366800","13413","1400000US25021422400","Census Tract 4224, Norfolk County, Massachusetts"
"390600","31563","1400000US25021422501","Census Tract 4225.01, Norfolk County, Massachusetts"
"361600","24382","1400000US25021422502","Census Tract 4225.02, Norfolk County, Massachusetts"
"367100","14760","1400000US25021422600","Census Tract 4226, Norfolk County, Massachusetts"
"359900","10109","1400000US25021422700","Census Tract 4227, Norfolk County, Massachusetts"
"375700","14187","1400000US25021422800","Census Tract 4228, Norfolk County, Massachusetts"
"872100","47068","1400000US25021423100","Census Tract 4231, Norfolk County, Massachusetts"
"337700","16650","1400000US25021440100","Census Tract 4401, Norfolk County, Massachusetts"
"530600","39741","1400000US25021441202","Census Tract 4412.02, Norfolk County, Massachusetts"
"354700","17504","1400000US25021441203","Census Tract 4412.03, Norfolk County, Massachusetts"
"464600","21777","1400000US25021441204","Census Tract 4412.04, Norfolk County, Massachusetts"
"422100","20306","1400000US25021442101","Census Tract 4421.01, Norfolk County, Massachusetts"
"388000","26257","1400000US25021442102","Census Tract 4421.02, Norfolk County, Massachusetts"
"465400","27892","1400000US25021442103","Census Tract 4421.03, Norfolk County, Massachusetts"
"513000","33382","1400000US25021442201","Census Tract 4422.01, Norfolk County, Massachusetts"
"410800","31261","1400000US25021442202","Census Tract 4422.02, Norfolk County, Massachusetts"
"292500","15253","1400000US25021443101","Census Tract 4431.01, Norfolk County, Massachusetts"
"335100","13012","1400000US25021443102","Census Tract 4431.02, Norfolk County, Massachusetts"
"375400","13291","1400000US25021456101","Census Tract 4561.01, Norfolk County, Massachusetts"
"354500","18984","1400000US25021456102","Census Tract 4561.02, Norfolk County, Massachusetts"
"352600","19800","1400000US25021456200","Census Tract 4562, Norfolk County, Massachusetts"
"268000","29175","1400000US25021456301","Census Tract 4563.01, Norfolk County, Massachusetts"
"282600","20720","1400000US25021456302","Census Tract 4563.02, Norfolk County, Massachusetts"
"332200","15460","1400000US25021456401","Census Tract 4564.01, Norfolk County, Massachusetts"
"396600","20105","1400000US25021456402","Census Tract 4564.02, Norfolk County, Massachusetts"
"331500","18715","1400000US25021457100","Census Tract 4571, Norfolk County, Massachusetts"
"822700","42861","1400000US25021457200","Census Tract 4572, Norfolk County, Massachusetts"
"457400","30991","1400000US25023500101","Census Tract 5001.01, Plymouth County, Massachusetts"
"358000","22783","1400000US25023500103","Census Tract 5001.03, Plymouth County, Massachusetts"
"398000","26328","1400000US25023500104","Census Tract 5001.04, Plymouth County, Massachusetts"
"859500","107623","1400000US25023501101","Census Tract 5011.01, Plymouth County, Massachusetts"
"824000","48348","1400000US25023501102","Census Tract 5011.02, Plymouth County, Massachusetts"
"789600","59039","1400000US25023501201","Census Tract 5012.01, Plymouth County, Massachusetts"
"688200","56142","1400000US25023501202","Census Tract 5012.02, Plymouth County, Massachusetts"
"320800","22151","1400000US25023502101","Census Tract 5021.01, Plymouth County, Massachusetts"
"320800","25486","1400000US25023502102","Census Tract 5021.02, Plymouth County, Massachusetts"
"296200","20687","1400000US25023502200","Census Tract 5022, Plymouth County, Massachusetts"
"486700","21651","1400000US25023503101","Census Tract 5031.01, Plymouth County, Massachusetts"
"540700","41119","1400000US25023503102","Census Tract 5031.02, Plymouth County, Massachusetts"
"541400","44770","1400000US25023504101","Census Tract 5041.01, Plymouth County, Massachusetts"
"661900","30611","1400000US25023504102","Census Tract 5041.02, Plymouth County, Massachusetts"
"623800","37634","1400000US25023505101","Census Tract 5051.01, Plymouth County, Massachusetts"
"583200","17126","1400000US25023505102","Census Tract 5051.02, Plymouth County, Massachusetts"
"573300","40733","1400000US25023505200","Census Tract 5052, Plymouth County, Massachusetts"
"513500","38888","1400000US25023506101","Census Tract 5061.01, Plymouth County, Massachusetts"
"575800","31174","1400000US25023506102","Census Tract 5061.02, Plymouth County, Massachusetts"
"466800","18356","1400000US25023506202","Census Tract 5062.02, Plymouth County, Massachusetts"
"391200","22583","1400000US25023506203","Census Tract 5062.03, Plymouth County, Massachusetts"
"380300","17296","1400000US25023506204","Census Tract 5062.04, Plymouth County, Massachusetts"
"544700","26784","1400000US25023507101","Census Tract 5071.01, Plymouth County, Massachusetts"
"899900","61252","1400000US25023507103","Census Tract 5071.03, Plymouth County, Massachusetts"
"665700","41310","1400000US25023507104","Census Tract 5071.04, Plymouth County, Massachusetts"
"450100","28490","1400000US25023508101","Census Tract 5081.01, Plymouth County, Massachusetts"
"337700","14675","1400000US25023508102","Census Tract 5081.02, Plymouth County, Massachusetts"
"413800","25850","1400000US25023508200","Census Tract 5082, Plymouth County, Massachusetts"
"459100","20650","1400000US25023509101","Census Tract 5091.01, Plymouth County, Massachusetts"
"315800","21835","1400000US25023509102","Census Tract 5091.02, Plymouth County, Massachusetts"
"248200","11439","1400000US25023510100","Census Tract 5101, Plymouth County, Massachusetts"
"249500","14980","1400000US25023510200","Census Tract 5102, Plymouth County, Massachusetts"
"240700","24778","1400000US25023510300","Census Tract 5103, Plymouth County, Massachusetts"
"239800","14589","1400000US25023510400","Census Tract 5104, Plymouth County, Massachusetts"
"256800","24918","1400000US25023510501","Census Tract 5105.01, Plymouth County, Massachusetts"
"167700","34779","1400000US25023510502","Census Tract 5105.02, Plymouth County, Massachusetts"
"310500","23326","1400000US25023510503","Census Tract 5105.03, Plymouth County, Massachusetts"
"318000","33280","1400000US25023510600","Census Tract 5106, Plymouth County, Massachusetts"
"297000","19619","1400000US25023510700","Census Tract 5107, Plymouth County, Massachusetts"
"292800","30099","1400000US25023510800","Census Tract 5108, Plymouth County, Massachusetts"
"225600","89154","1400000US25023510900","Census Tract 5109, Plymouth County, Massachusetts"
"251300","38523","1400000US25023511000","Census Tract 5110, Plymouth County, Massachusetts"
"248100","19253","1400000US25023511100","Census Tract 5111, Plymouth County, Massachusetts"
"260000","21273","1400000US25023511200","Census Tract 5112, Plymouth County, Massachusetts"
"260600","20515","1400000US25023511301","Census Tract 5113.01, Plymouth County, Massachusetts"
"252400","17611","1400000US25023511302","Census Tract 5113.02, Plymouth County, Massachusetts"
"265900","16306","1400000US25023511400","Census Tract 5114, Plymouth County, Massachusetts"
"250000","22241","1400000US25023511500","Census Tract 5115, Plymouth County, Massachusetts"
"252700","31120","1400000US25023511600","Census Tract 5116, Plymouth County, Massachusetts"
"292500","15840","1400000US25023511701","Census Tract 5117.01, Plymouth County, Massachusetts"
"307400","21654","1400000US25023511702","Census Tract 5117.02, Plymouth County, Massachusetts"
"351900","17005","1400000US25023520100","Census Tract 5201, Plymouth County, Massachusetts"
"345100","10239","1400000US25023520201","Census Tract 5202.01, Plymouth County, Massachusetts"
"376700","24411","1400000US25023520202","Census Tract 5202.02, Plymouth County, Massachusetts"
"329200","22307","1400000US25023521101","Census Tract 5211.01, Plymouth County, Massachusetts"
"297000","16708","1400000US25023521102","Census Tract 5211.02, Plymouth County, Massachusetts"
"331900","16165","1400000US25023521201","Census Tract 5212.01, Plymouth County, Massachusetts"
"346100","28493","1400000US25023521202","Census Tract 5212.02, Plymouth County, Massachusetts"
"349700","9815","1400000US25023522101","Census Tract 5221.01, Plymouth County, Massachusetts"
"376800","18452","1400000US25023522102","Census Tract 5221.02, Plymouth County, Massachusetts"
"345000","24072","1400000US25023523100","Census Tract 5231, Plymouth County, Massachusetts"
"348700","14796","1400000US25023523201","Census Tract 5232.01, Plymouth County, Massachusetts"
"356100","16911","1400000US25023523202","Census Tract 5232.02, Plymouth County, Massachusetts"
"373700","24445","1400000US25023524101","Census Tract 5241.01, Plymouth County, Massachusetts"
"340200","12173","1400000US25023524102","Census Tract 5241.02, Plymouth County, Massachusetts"
"373300","22825","1400000US25023525101","Census Tract 5251.01, Plymouth County, Massachusetts"
